FIPS,County,Basin,Hubbert Stage,Cumulative Production,Magnitude,Year,Value
48421,Sherman,Anadarko,Decline,3859612,Small,1997,278387
48421,Sherman,Anadarko,Decline,3859612,Small,1998,231709
48421,Sherman,Anadarko,Decline,3859612,Small,1999,209000
48421,Sherman,Anadarko,Decline,3859612,Small,2000,197286
48421,Sherman,Anadarko,Decline,3859612,Small,2001,189246
48421,Sherman,Anadarko,Decline,3859612,Small,2002,150358
48421,Sherman,Anadarko,Decline,3859612,Small,2003,126834
48421,Sherman,Anadarko,Decline,3859612,Small,2004,111768
48421,Sherman,Anadarko,Decline,3859612,Small,2005,103727
48421,Sherman,Anadarko,Decline,3859612,Small,2006,100395
48421,Sherman,Anadarko,Decline,3859612,Small,2007,92574
48421,Sherman,Anadarko,Decline,3859612,Small,2008,94491
48421,Sherman,Anadarko,Decline,3859612,Small,2009,76276
48421,Sherman,Anadarko,Decline,3859612,Small,2010,54135
48421,Sherman,Anadarko,Decline,3859612,Small,2011,55008
48421,Sherman,Anadarko,Decline,3859612,Small,2012,55008
48421,Sherman,Anadarko,Decline,3859612,Small,2013,62511
48421,Sherman,Anadarko,Decline,3859612,Small,2014,59652
48421,Sherman,Anadarko,Decline,3859612,Small,2015,66520
48421,Sherman,Anadarko,Decline,3859612,Small,2016,63559
48421,Sherman,Anadarko,Decline,3859612,Small,2017,59963
48421,Sherman,Anadarko,Decline,3859612,Small,2018,60541
48421,Sherman,Anadarko,Decline,3859612,Small,2019,63340
48423,Smith,Haynesville,Peak,36819145,Small,1993,2197507
48423,Smith,Haynesville,Peak,36819145,Small,1994,1966579
48423,Smith,Haynesville,Peak,36819145,Small,1995,1904215
48423,Smith,Haynesville,Peak,36819145,Small,1996,1866772
48423,Smith,Haynesville,Peak,36819145,Small,1997,1687766
48423,Smith,Haynesville,Peak,36819145,Small,1998,1586149
48423,Smith,Haynesville,Peak,36819145,Small,1999,1290691
48423,Smith,Haynesville,Peak,36819145,Small,2000,1162035
48423,Smith,Haynesville,Peak,36819145,Small,2001,1139594
48423,Smith,Haynesville,Peak,36819145,Small,2002,1141600
48423,Smith,Haynesville,Peak,36819145,Small,2003,1373548
48423,Smith,Haynesville,Peak,36819145,Small,2004,1327944
48423,Smith,Haynesville,Peak,36819145,Small,2005,1210801
48423,Smith,Haynesville,Peak,36819145,Small,2006,1247558
48423,Smith,Haynesville,Peak,36819145,Small,2007,1238759
48423,Smith,Haynesville,Peak,36819145,Small,2008,1203137
48423,Smith,Haynesville,Peak,36819145,Small,2009,1158511
48423,Smith,Haynesville,Peak,36819145,Small,2010,1082103
48423,Smith,Haynesville,Peak,36819145,Small,2011,1316774
48423,Smith,Haynesville,Peak,36819145,Small,2012,1316774
48423,Smith,Haynesville,Peak,36819145,Small,2013,1305137
48423,Smith,Haynesville,Peak,36819145,Small,2014,1376708
48423,Smith,Haynesville,Peak,36819145,Small,2015,1198403
48423,Smith,Haynesville,Peak,36819145,Small,2016,1066759
48423,Smith,Haynesville,Peak,36819145,Small,2017,1036354
48423,Smith,Haynesville,Peak,36819145,Small,2018,1144881
48423,Smith,Haynesville,Peak,36819145,Small,2019,1272086
48425,Somervell,Barnett,None,0,Small,1993,0
48425,Somervell,Barnett,None,0,Small,1994,0
48425,Somervell,Barnett,None,0,Small,1995,0
48425,Somervell,Barnett,None,0,Small,1996,0
48425,Somervell,Barnett,None,0,Small,1997,0
48425,Somervell,Barnett,None,0,Small,1998,0
48425,Somervell,Barnett,None,0,Small,1999,0
48425,Somervell,Barnett,None,0,Small,2000,0
48425,Somervell,Barnett,None,0,Small,2001,0
48425,Somervell,Barnett,None,0,Small,2002,0
48425,Somervell,Barnett,None,0,Small,2003,0
48425,Somervell,Barnett,None,0,Small,2004,0
48425,Somervell,Barnett,None,0,Small,2005,0
48425,Somervell,Barnett,None,0,Small,2006,0
48425,Somervell,Barnett,None,0,Small,2007,0
48425,Somervell,Barnett,None,0,Small,2008,0
48425,Somervell,Barnett,None,0,Small,2009,0
48425,Somervell,Barnett,None,0,Small,2010,0
48425,Somervell,Barnett,None,0,Small,2011,0
48425,Somervell,Barnett,None,0,Small,2012,0
48425,Somervell,Barnett,None,0,Small,2013,0
48425,Somervell,Barnett,None,0,Small,2014,0
48425,Somervell,Barnett,None,0,Small,2015,0
48425,Somervell,Barnett,None,0,Small,2016,0
48425,Somervell,Barnett,None,0,Small,2017,0
48425,Somervell,Barnett,None,0,Small,2018,0
48425,Somervell,Barnett,None,0,Small,2019,0
48427,Starr,None,ERROR,15205688,Small,1993,647137
48427,Starr,None,ERROR,15205688,Small,1994,591231
48427,Starr,None,ERROR,15205688,Small,1995,477044
48427,Starr,None,ERROR,15205688,Small,1996,417465
48427,Starr,None,ERROR,15205688,Small,1997,475739
48427,Starr,None,ERROR,15205688,Small,1998,620440
48427,Starr,None,ERROR,15205688,Small,1999,844688
48427,Starr,None,ERROR,15205688,Small,2000,1750601
48427,Starr,None,ERROR,15205688,Small,2001,935977
48427,Starr,None,ERROR,15205688,Small,2002,880647
48427,Starr,None,ERROR,15205688,Small,2003,701022
48427,Starr,None,ERROR,15205688,Small,2004,594667
48427,Starr,None,ERROR,15205688,Small,2005,611671
48427,Starr,None,ERROR,15205688,Small,2006,524029
48427,Starr,None,ERROR,15205688,Small,2007,462785
48427,Starr,None,ERROR,15205688,Small,2008,392789
48427,Starr,None,ERROR,15205688,Small,2009,346529
48427,Starr,None,ERROR,15205688,Small,2010,364756
48427,Starr,None,ERROR,15205688,Small,2011,351338
48427,Starr,None,ERROR,15205688,Small,2012,351338
48427,Starr,None,ERROR,15205688,Small,2013,409003
48427,Starr,None,ERROR,15205688,Small,2014,518097
48427,Starr,None,ERROR,15205688,Small,2015,417613
48427,Starr,None,ERROR,15205688,Small,2016,330477
48427,Starr,None,ERROR,15205688,Small,2017,366298
48427,Starr,None,ERROR,15205688,Small,2018,485427
48427,Starr,None,ERROR,15205688,Small,2019,336880
48429,Stephens,None,Decline,72687746,Large,1993,4812176
48429,Stephens,None,Decline,72687746,Large,1994,4582665
48429,Stephens,None,Decline,72687746,Large,1995,4230786
48429,Stephens,None,Decline,72687746,Large,1996,3925664
48429,Stephens,None,Decline,72687746,Large,1997,3800880
48429,Stephens,None,Decline,72687746,Large,1998,3527744
48429,Stephens,None,Decline,72687746,Large,1999,3242870
48429,Stephens,None,Decline,72687746,Large,2000,3067258
48429,Stephens,None,Decline,72687746,Large,2001,2778156
48429,Stephens,None,Decline,72687746,Large,2002,2392751
48429,Stephens,None,Decline,72687746,Large,2003,2247933
48429,Stephens,None,Decline,72687746,Large,2004,2293520
48429,Stephens,None,Decline,72687746,Large,2005,2286857
48429,Stephens,None,Decline,72687746,Large,2006,2236660
48429,Stephens,None,Decline,72687746,Large,2007,2255811
48429,Stephens,None,Decline,72687746,Large,2008,2292605
48429,Stephens,None,Decline,72687746,Large,2009,2208799
48429,Stephens,None,Decline,72687746,Large,2010,2116736
48429,Stephens,None,Decline,72687746,Large,2011,2100216
48429,Stephens,None,Decline,72687746,Large,2012,2100216
48429,Stephens,None,Decline,72687746,Large,2013,2156902
48429,Stephens,None,Decline,72687746,Large,2014,2282030
48429,Stephens,None,Decline,72687746,Large,2015,2224890
48429,Stephens,None,Decline,72687746,Large,2016,1992589
48429,Stephens,None,Decline,72687746,Large,2017,1915285
48429,Stephens,None,Decline,72687746,Large,2018,1826089
48429,Stephens,None,Decline,72687746,Large,2019,1789658
48431,Sterling,Permian,Decline,32654193,Small,1993,2570110
48431,Sterling,Permian,Decline,32654193,Small,1994,2027459
48431,Sterling,Permian,Decline,32654193,Small,1995,1665325
48431,Sterling,Permian,Decline,32654193,Small,1996,1430054
